Reads	Reads	Total	Mut_freq
MT	WT		
25.0	1398.0	1423.0	0.017568517217146872
502.0	330.0	832.0	0.6033653846153846
621.0	108.0	729.0	0.8518518518518519
6272.0	1499.0	7771.0	0.8071033329043881
2314.0	326.0	2640.0	0.8765151515151515
533.0	184.0	717.0	0.7433751743375174
33.0	2883.0	2916.0	0.01131687242798354
43.0	11229.0	11272.0	0.003814762242725337
24.0	5959.0	5983.0	0.004011365535684439
165.0	1011.0	1176.0	0.14030612244897958
183.0	539.0	722.0	0.25346260387811637
88.0	7873.0	7961.0	0.011053887702549932
47.0	1727.0	1774.0	0.02649379932356257
279.0	199.0	478.0	0.5836820083682008
29.0	391.0	420.0	0.06904761904761905
49.0	13429.0	13478.0	0.0036355542365336104
23.0	4961.0	4984.0	0.004614767255216694
516.0	1169.0	1685.0	0.3062314540059347
110.0	153.0	263.0	0.41825095057034223
20.0	5895.0	5915.0	0.0033812341504649195
9.0	216.0	225.0	0.04
312.0	93.0	405.0	0.7703703703703704
219.0	261.0	480.0	0.45625
7.0	365.0	372.0	0.01881720430107527
4.0	166.0	170.0	0.023529411764705882
23.0	81.0	104.0	0.22115384615384615
20.0	86.0	106.0	0.18867924528301888
4.0	1368.0	1372.0	0.0029154518950437317
11.0	1742.0	1753.0	0.006274957216200799
106.0	34.0	140.0	0.7571428571428571
2048.0	32.0	2080.0	0.9846153846153847
16.0	1199.0	1215.0	0.01316872427983539
24.0	186.0	210.0	0.11428571428571428
47.0	139.0	186.0	0.25268817204301075
898.0	310.0	1208.0	0.7433774834437086
15.0	2924.0	2939.0	0.005103776794828173
12.0	3984.0	3996.0	0.003003003003003003
22.0	105.0	127.0	0.1732283464566929
24.0	140.0	164.0	0.14634146341463414
167.0	6061.0	6228.0	0.026814386640976236
20.0	3133.0	3153.0	0.006343165239454488
153.0	523.0	676.0	0.22633136094674555
29.0	128.0	157.0	0.18471337579617833
4110.0	1136.0	5246.0	0.7834540602363705
2828.0	2631.0	5459.0	0.5180435977285217
488.0	1187.0	1675.0	0.29134328358208955
63.0	1082.0	1145.0	0.05502183406113537
53.0	5587.0	5640.0	0.009397163120567376
22.0	436.0	458.0	0.048034934497816595
178.0	279.0	457.0	0.38949671772428884
75.0	2002.0	2077.0	0.036109773712084736
193.0	5666.0	5859.0	0.032940774876258745
54.0	314.0	368.0	0.14673913043478262
48.0	172.0	220.0	0.21818181818181817
110.0	1448.0	1558.0	0.07060333761232349
110.0	6042.0	6152.0	0.01788036410923277
38.0	3028.0	3066.0	0.012393998695368558
233.0	109.0	342.0	0.6812865497076024
46.0	57.0	103.0	0.44660194174757284
19.0	8390.0	8409.0	0.0022594838863122845
25.0	4090.0	4115.0	0.006075334143377886
679.0	1208.0	1887.0	0.35983041865394805
47.0	148.0	195.0	0.24102564102564103
3.0	2963.0	2966.0	0.0010114632501685772
2.0	2769.0	2771.0	0.0007217610970768675
177.0	415.0	592.0	0.2989864864864865
100.0	701.0	801.0	0.12484394506866417
2.0	4085.0	4087.0	0.0004893564962074871
0.0	2089.0	2089.0	0.0
772.0	199.0	971.0	0.7950566426364573
5.0	1442.0	1447.0	0.0034554250172771253
2.0	4530.0	4532.0	0.000441306266548985
5.0	3177.0	3182.0	0.0015713387806411063
1235.0	156.0	1391.0	0.8878504672897196
19.0	1236.0	1255.0	0.015139442231075698
1.0	1865.0	1866.0	0.0005359056806002144
1.0	723.0	724.0	0.0013812154696132596
27.0	424.0	451.0	0.0598669623059867
317.0	38.0	355.0	0.8929577464788733
4.0	729.0	733.0	0.005457025920873124
2.0	4357.0	4359.0	0.0004588208304657031
72.0	53.0	125.0	0.576
2025.0	23.0	2048.0	0.98876953125
19.0	1735.0	1754.0	0.010832383124287344
1.0	1291.0	1292.0	0.0007739938080495357
181.0	167.0	348.0	0.5201149425287356
50.0	70.0	120.0	0.4166666666666667
76.0	1533.0	1609.0	0.04723430702299565
16.0	954.0	970.0	0.016494845360824743
91.0	100.0	191.0	0.47643979057591623
786.0	34.0	820.0	0.9585365853658536
134.0	2284.0	2418.0	0.055417700578990904
27.0	323.0	350.0	0.07714285714285714
107.0	158.0	265.0	0.4037735849056604
58.0	72.0	130.0	0.4461538461538462
65.0	1847.0	1912.0	0.03399581589958159
11.0	643.0	654.0	0.016819571865443424
388.0	112.0	500.0	0.776
575.0	74.0	649.0	0.8859784283513097
49.0	1934.0	1983.0	0.024710035300050427
13.0	190.0	203.0	0.06403940886699508
49.0	178.0	227.0	0.21585903083700442
487.0	41.0	528.0	0.9223484848484849
8.0	951.0	959.0	0.008342022940563087
5.0	624.0	629.0	0.00794912559618442
54.0	94.0	148.0	0.36486486486486486
114.0	203.0	317.0	0.35962145110410093
176.0	286.0	462.0	0.38095238095238093
61.0	183.0	244.0	0.25
138.0	122.0	260.0	0.5307692307692308
35.0	84.0	119.0	0.29411764705882354
12.0	585.0	597.0	0.020100502512562814
3.0	1622.0	1625.0	0.0018461538461538461
83.0	37.0	120.0	0.6916666666666667
46.0	66.0	112.0	0.4107142857142857
36.0	589.0	625.0	0.0576
8.0	339.0	347.0	0.023054755043227664
91.0	391.0	482.0	0.1887966804979253
67.0	51.0	118.0	0.5677966101694916
105.0	550.0	655.0	0.16030534351145037
30.0	574.0	604.0	0.04966887417218543
48.0	56.0	104.0	0.46153846153846156
506.0	361.0	867.0	0.5836216839677048
6.0	1025.0	1031.0	0.005819592628516004
2.0	623.0	625.0	0.0032
132.0	103.0	235.0	0.5617021276595745
58.0	64.0	122.0	0.47540983606557374
41.0	943.0	984.0	0.041666666666666664
8.0	410.0	418.0	0.019138755980861243
33.0	106.0	139.0	0.23741007194244604
30.0	584.0	614.0	0.048859934853420196
38.0	2834.0	2872.0	0.013231197771587743
6.0	1330.0	1336.0	0.004491017964071856
390.0	107.0	497.0	0.7847082494969819
54.0	964.0	1018.0	0.05304518664047151
23.0	2262.0	2285.0	0.010065645514223195
11.0	245.0	256.0	0.04296875
289.0	227.0	516.0	0.560077519379845
139.0	162.0	301.0	0.46179401993355484
19.0	1540.0	1559.0	0.012187299550994226
20.0	687.0	707.0	0.028288543140028287
297.0	96.0	393.0	0.7557251908396947
57.0	195.0	252.0	0.2261904761904762
45.0	721.0	766.0	0.0587467362924282
14.0	272.0	286.0	0.04895104895104895
60.0	51.0	111.0	0.5405405405405406
25.0	90.0	115.0	0.21739130434782608
4.0	768.0	772.0	0.0051813471502590676
4.0	161.0	165.0	0.024242424242424242
120.0	32.0	152.0	0.7894736842105263
268.0	169.0	437.0	0.6132723112128147
31.0	266.0	297.0	0.10437710437710437
5.0	117.0	122.0	0.040983606557377046
153.0	48.0	201.0	0.7611940298507462
194.0	433.0	627.0	0.3094098883572568
42.0	2846.0	2888.0	0.014542936288088643
24.0	517.0	541.0	0.04436229205175601
297.0	246.0	543.0	0.5469613259668509
46.0	401.0	447.0	0.1029082774049217
28.0	536.0	564.0	0.04964539007092199
9.0	239.0	248.0	0.036290322580645164
57.0	105.0	162.0	0.35185185185185186
30.0	77.0	107.0	0.2803738317757009
21.0	1249.0	1270.0	0.01653543307086614
6.0	427.0	433.0	0.013856812933025405
54.0	231.0	285.0	0.18947368421052632
48.0	765.0	813.0	0.05904059040590406
69.0	1300.0	1369.0	0.050401753104455806
18.0	888.0	906.0	0.019867549668874173
140.0	206.0	346.0	0.4046242774566474
290.0	67.0	357.0	0.8123249299719888
135.0	544.0	679.0	0.19882179675994108
29.0	941.0	970.0	0.029896907216494847
51.0	77.0	128.0	0.3984375
93.0	540.0	633.0	0.14691943127962084
7.0	463.0	470.0	0.014893617021276596
10.0	885.0	895.0	0.0111731843575419
246.0	61.0	307.0	0.8013029315960912
36.0	328.0	364.0	0.0989010989010989
38.0	1992.0	2030.0	0.0187192118226601
14.0	294.0	308.0	0.045454545454545456
307.0	294.0	601.0	0.5108153078202995
282.0	167.0	449.0	0.6280623608017817
599.0	1123.0	1722.0	0.3478513356562137
551.0	429.0	980.0	0.5622448979591836
292.0	98.0	390.0	0.7487179487179487
60.0	69.0	129.0	0.46511627906976744
28.0	327.0	355.0	0.07887323943661972
8.0	497.0	505.0	0.015841584158415842
96.0	205.0	301.0	0.31893687707641194
226.0	488.0	714.0	0.3165266106442577
21.0	967.0	988.0	0.02125506072874494
24.0	1478.0	1502.0	0.015978695073235686
367.0	52.0	419.0	0.8758949880668258
500.0	59.0	559.0	0.8944543828264758
68.0	2415.0	2483.0	0.02738622633910592
16.0	292.0	308.0	0.05194805194805195
61.0	59.0	120.0	0.5083333333333333
56.0	85.0	141.0	0.3971631205673759
51.0	1450.0	1501.0	0.03397734843437708
20.0	1685.0	1705.0	0.011730205278592375
158.0	635.0	793.0	0.19924337957124844
47.0	133.0	180.0	0.2611111111111111
43.0	2025.0	2068.0	0.020793036750483558
18.0	1466.0	1484.0	0.012129380053908356
456.0	308.0	764.0	0.5968586387434555
253.0	118.0	371.0	0.6819407008086253
123.0	3994.0	4117.0	0.029876123390818556
22.0	1369.0	1391.0	0.015815959741193385
578.0	482.0	1060.0	0.5452830188679245
108.0	57.0	165.0	0.6545454545454545
2708.0	1754.0	4462.0	0.6069027341999104
711.0	303.0	1014.0	0.7011834319526628
291.0	247.0	538.0	0.5408921933085502
146.0	118.0	264.0	0.553030303030303
21.0	1790.0	1811.0	0.011595803423522915
7.0	669.0	676.0	0.010355029585798817
242.0	158.0	400.0	0.605
120.0	77.0	197.0	0.6091370558375635
119.0	1590.0	1709.0	0.06963136337039204
31.0	663.0	694.0	0.0446685878962536
90.0	60.0	150.0	0.6
617.0	236.0	853.0	0.7233294255568582
125.0	4080.0	4205.0	0.029726516052318668
21.0	1135.0	1156.0	0.018166089965397925
575.0	225.0	800.0	0.71875
73.0	136.0	209.0	0.3492822966507177
88.0	1909.0	1997.0	0.04406609914872309
21.0	357.0	378.0	0.05555555555555555
77.0	115.0	192.0	0.4010416666666667
63.0	534.0	597.0	0.10552763819095477
81.0	2448.0	2529.0	0.03202846975088968
28.0	582.0	610.0	0.04590163934426229
324.0	297.0	621.0	0.5217391304347826
457.0	99.0	556.0	0.8219424460431655
16.0	1199.0	1215.0	0.01316872427983539
3.0	198.0	201.0	0.014925373134328358
196.0	104.0	300.0	0.6533333333333333
25.0	226.0	251.0	0.099601593625498
504.0	731.0	1235.0	0.4080971659919028
110.0	338.0	448.0	0.24553571428571427
66.0	81.0	147.0	0.4489795918367347
75.0	414.0	489.0	0.15337423312883436
19.0	1809.0	1828.0	0.010393873085339168
6.0	185.0	191.0	0.031413612565445025
641.0	56.0	697.0	0.9196556671449068
132.0	827.0	959.0	0.13764337851929093
33.0	1227.0	1260.0	0.02619047619047619
12.0	682.0	694.0	0.01729106628242075
64.0	55.0	119.0	0.5378151260504201
117.0	57.0	174.0	0.6724137931034483
31.0	1280.0	1311.0	0.02364607170099161
13.0	1108.0	1121.0	0.01159678858162355
215.0	126.0	341.0	0.6304985337243402
33.0	72.0	105.0	0.3142857142857143
33.0	1387.0	1420.0	0.02323943661971831
4.0	839.0	843.0	0.004744958481613286
255.0	374.0	629.0	0.40540540540540543
216.0	127.0	343.0	0.6297376093294461
84.0	1201.0	1285.0	0.06536964980544747
16.0	603.0	619.0	0.025848142164781908
179.0	239.0	418.0	0.42822966507177035
673.0	240.0	913.0	0.7371303395399781
170.0	2117.0	2287.0	0.07433318758198514
42.0	906.0	948.0	0.04430379746835443
104.0	101.0	205.0	0.5073170731707317
91.0	441.0	532.0	0.17105263157894737
19.0	1510.0	1529.0	0.012426422498364944
3.0	322.0	325.0	0.009230769230769232
114.0	188.0	302.0	0.37748344370860926
51.0	758.0	809.0	0.0630407911001236
102.0	1153.0	1255.0	0.08127490039840637
32.0	387.0	419.0	0.07637231503579953
200.0	185.0	385.0	0.5194805194805194
45.0	75.0	120.0	0.375
68.0	1594.0	1662.0	0.04091456077015644
10.0	448.0	458.0	0.021834061135371178
241.0	96.0	337.0	0.7151335311572701
56.0	1320.0	1376.0	0.040697674418604654
41.0	2468.0	2509.0	0.01634117178158629
17.0	292.0	309.0	0.05501618122977346
180.0	92.0	272.0	0.6617647058823529
825.0	62.0	887.0	0.9301014656144306
69.0	2720.0	2789.0	0.0247400501972033
29.0	868.0	897.0	0.032329988851727984
109.0	405.0	514.0	0.21206225680933852
141.0	74.0	215.0	0.6558139534883721
68.0	953.0	1021.0	0.06660137120470128
15.0	1225.0	1240.0	0.012096774193548387
138.0	176.0	314.0	0.4394904458598726
48.0	117.0	165.0	0.2909090909090909
23.0	649.0	672.0	0.03422619047619048
8.0	463.0	471.0	0.016985138004246284
71.0	79.0	150.0	0.47333333333333333
42.0	401.0	443.0	0.09480812641083522
38.0	546.0	584.0	0.06506849315068493
8.0	309.0	317.0	0.025236593059936908
54.0	155.0	209.0	0.2583732057416268
737.0	60.0	797.0	0.9247176913425345
48.0	1065.0	1113.0	0.0431266846361186
15.0	871.0	886.0	0.016930022573363433
276.0	279.0	555.0	0.4972972972972973
151.0	56.0	207.0	0.7294685990338164
23.0	1095.0	1118.0	0.020572450805008944
18.0	276.0	294.0	0.061224489795918366
104.0	141.0	245.0	0.42448979591836733
358.0	269.0	627.0	0.5709728867623605
21.0	2334.0	2355.0	0.008917197452229299
6.0	432.0	438.0	0.0136986301369863
301.0	99.0	400.0	0.7525
60.0	99.0	159.0	0.37735849056603776
78.0	920.0	998.0	0.0781563126252505
15.0	307.0	322.0	0.046583850931677016
70.0	199.0	269.0	0.26022304832713755
594.0	59.0	653.0	0.9096477794793262
265.0	872.0	1137.0	0.23306948109058928
386.0	407.0	793.0	0.48675914249684743
227.0	303.0	530.0	0.42830188679245285
574.0	115.0	689.0	0.8330914368650217
8.0	1139.0	1147.0	0.006974716652136007
10.0	592.0	602.0	0.016611295681063124
215.0	144.0	359.0	0.5988857938718662
159.0	235.0	394.0	0.4035532994923858
65.0	1859.0	1924.0	0.033783783783783786
20.0	1002.0	1022.0	0.019569471624266144
26.0	168.0	194.0	0.13402061855670103
74.0	82.0	156.0	0.47435897435897434
1212.0	1241.0	2453.0	0.49408887077048513
47.0	653.0	700.0	0.06714285714285714
88.0	131.0	219.0	0.4018264840182648
382.0	267.0	649.0	0.588597842835131
46.0	1561.0	1607.0	0.02862476664592408
20.0	680.0	700.0	0.02857142857142857
149.0	57.0	206.0	0.7233009708737864
61.0	266.0	327.0	0.18654434250764526
28.0	458.0	486.0	0.05761316872427984
27.0	206.0	233.0	0.11587982832618025
46.0	66.0	112.0	0.4107142857142857
58.0	49.0	107.0	0.5420560747663551
48.0	1270.0	1318.0	0.036418816388467376
18.0	931.0	949.0	0.018967334035827187
75.0	125.0	200.0	0.375
696.0	64.0	760.0	0.9157894736842105
12.0	793.0	805.0	0.014906832298136646
4.0	1178.0	1182.0	0.00338409475465313
63.0	70.0	133.0	0.47368421052631576
41.0	63.0	104.0	0.3942307692307692
29.0	405.0	434.0	0.06682027649769585
6.0	434.0	440.0	0.013636363636363636
39.0	62.0	101.0	0.38613861386138615
14.0	659.0	673.0	0.020802377414561663
74.0	1335.0	1409.0	0.0525195173882186
6.0	1271.0	1277.0	0.004698512137823023
58.0	126.0	184.0	0.31521739130434784
366.0	89.0	455.0	0.8043956043956044
58.0	2167.0	2225.0	0.02606741573033708
2.0	654.0	656.0	0.003048780487804878
157.0	190.0	347.0	0.45244956772334294
41.0	738.0	779.0	0.05263157894736842
47.0	1928.0	1975.0	0.02379746835443038
8.0	756.0	764.0	0.010471204188481676
194.0	120.0	314.0	0.6178343949044586
64.0	351.0	415.0	0.15421686746987953
126.0	3029.0	3155.0	0.03993660855784469
19.0	692.0	711.0	0.026722925457102673
213.0	407.0	620.0	0.3435483870967742
471.0	74.0	545.0	0.8642201834862385
193.0	2000.0	2193.0	0.08800729594163247
44.0	921.0	965.0	0.04559585492227979
69.0	145.0	214.0	0.32242990654205606
56.0	655.0	711.0	0.07876230661040788
22.0	1793.0	1815.0	0.012121212121212121
2.0	567.0	569.0	0.0035149384885764497
265.0	171.0	436.0	0.6077981651376146
33.0	486.0	519.0	0.06358381502890173
861.0	1410.0	2271.0	0.37912813738441214
55.0	728.0	783.0	0.070242656449553
178.0	58.0	236.0	0.7542372881355932
55.0	487.0	542.0	0.1014760147601476
111.0	4789.0	4900.0	0.022653061224489797
21.0	1285.0	1306.0	0.016079632465543645
210.0	701.0	911.0	0.2305159165751921
46.0	138.0	184.0	0.25
70.0	2123.0	2193.0	0.03191974464204286
14.0	720.0	734.0	0.01907356948228883
157.0	159.0	316.0	0.49683544303797467
210.0	56.0	266.0	0.7894736842105263
87.0	1510.0	1597.0	0.054477144646211645
16.0	1866.0	1882.0	0.008501594048884165
223.0	202.0	425.0	0.5247058823529411
45.0	58.0	103.0	0.4368932038834951
111.0	3113.0	3224.0	0.03442928039702233
12.0	275.0	287.0	0.041811846689895474
263.0	105.0	368.0	0.7146739130434783
41.0	78.0	119.0	0.3445378151260504
59.0	611.0	670.0	0.0880597014925373
8.0	907.0	915.0	0.008743169398907104
42.0	87.0	129.0	0.32558139534883723
172.0	58.0	230.0	0.7478260869565218
48.0	2493.0	2541.0	0.018890200708382526
7.0	1264.0	1271.0	0.0055074744295830055
157.0	120.0	277.0	0.5667870036101083
50.0	82.0	132.0	0.3787878787878788
21.0	2881.0	2902.0	0.007236388697450034
17.0	1297.0	1314.0	0.01293759512937595
161.0	290.0	451.0	0.35698447893569846
49.0	98.0	147.0	0.3333333333333333
27.0	1925.0	1952.0	0.013831967213114754
6.0	583.0	589.0	0.010186757215619695
267.0	348.0	615.0	0.43414634146341463
42.0	207.0	249.0	0.1686746987951807
88.0	2324.0	2412.0	0.03648424543946932
20.0	921.0	941.0	0.021253985122210415
253.0	195.0	448.0	0.5647321428571429
69.0	568.0	637.0	0.10832025117739404
634.0	1173.0	1807.0	0.350857775318207
198.0	822.0	1020.0	0.19411764705882353
290.0	357.0	647.0	0.4482225656877898
536.0	150.0	686.0	0.7813411078717201
4.0	1127.0	1131.0	0.0035366931918656055
3.0	879.0	882.0	0.003401360544217687
158.0	327.0	485.0	0.32577319587628867
44.0	498.0	542.0	0.08118081180811808
79.0	2032.0	2111.0	0.037423022264329704
31.0	571.0	602.0	0.05149501661129568
312.0	164.0	476.0	0.6554621848739496
256.0	210.0	466.0	0.5493562231759657
55.0	1948.0	2003.0	0.02745881178232651
9.0	643.0	652.0	0.013803680981595092
181.0	266.0	447.0	0.40492170022371365
688.0	1263.0	1951.0	0.35263967196309587
44.0	1490.0	1534.0	0.028683181225554105
12.0	999.0	1011.0	0.011869436201780416
132.0	117.0	249.0	0.5301204819277109
46.0	64.0	110.0	0.41818181818181815
61.0	3451.0	3512.0	0.017369020501138952
16.0	457.0	473.0	0.03382663847780127
75.0	596.0	671.0	0.11177347242921014
53.0	1016.0	1069.0	0.04957904583723106
65.0	1105.0	1170.0	0.05555555555555555
15.0	863.0	878.0	0.017084282460136675
178.0	434.0	612.0	0.2908496732026144
36.0	88.0	124.0	0.2903225806451613
7.0	451.0	458.0	0.015283842794759825
2.0	1215.0	1217.0	0.0016433853738701725
44.0	71.0	115.0	0.3826086956521739
33.0	92.0	125.0	0.264
37.0	1083.0	1120.0	0.033035714285714286
1.0	861.0	862.0	0.001160092807424594
45.0	215.0	260.0	0.17307692307692307
21.0	342.0	363.0	0.05785123966942149
93.0	1430.0	1523.0	0.06106369008535785
15.0	1371.0	1386.0	0.010822510822510822
83.0	174.0	257.0	0.3229571984435798
56.0	51.0	107.0	0.5233644859813084
152.0	2217.0	2369.0	0.06416209371042635
30.0	398.0	428.0	0.07009345794392523
86.0	317.0	403.0	0.21339950372208435
47.0	1056.0	1103.0	0.04261106074342702
15.0	1393.0	1408.0	0.01065340909090909
0.0	496.0	496.0	0.0
284.0	214.0	498.0	0.570281124497992
141.0	87.0	228.0	0.618421052631579
112.0	2837.0	2949.0	0.03797897592404205
17.0	441.0	458.0	0.03711790393013101
160.0	155.0	315.0	0.5079365079365079
84.0	168.0	252.0	0.3333333333333333
95.0	2870.0	2965.0	0.03204047217537943
12.0	1104.0	1116.0	0.010752688172043012
270.0	682.0	952.0	0.28361344537815125
53.0	79.0	132.0	0.4015151515151515
26.0	882.0	908.0	0.028634361233480177
6.0	594.0	600.0	0.01
64.0	55.0	119.0	0.5378151260504201
94.0	60.0	154.0	0.6103896103896104
27.0	679.0	706.0	0.03824362606232295
10.0	192.0	202.0	0.04950495049504951
36.0	108.0	144.0	0.25
18.0	227.0	245.0	0.07346938775510205
56.0	870.0	926.0	0.06047516198704104
11.0	245.0	256.0	0.04296875
46.0	84.0	130.0	0.35384615384615387
41.0	582.0	623.0	0.06581059390048154
69.0	1556.0	1625.0	0.04246153846153846
14.0	568.0	582.0	0.024054982817869417
99.0	136.0	235.0	0.42127659574468085
61.0	48.0	109.0	0.5596330275229358
46.0	771.0	817.0	0.056303549571603426
10.0	309.0	319.0	0.03134796238244514
147.0	48.0	195.0	0.7538461538461538
45.0	72.0	117.0	0.38461538461538464
995.0	736.0	1731.0	0.5748122472559214
189.0	441.0	630.0	0.3
202.0	82.0	284.0	0.7112676056338029
70.0	46.0	116.0	0.603448275862069
858.0	821.0	1679.0	0.5110184633710542
175.0	1016.0	1191.0	0.14693534844668346
109.0	151.0	260.0	0.41923076923076924
72.0	678.0	750.0	0.096
96.0	2544.0	2640.0	0.03636363636363636
22.0	839.0	861.0	0.025551684088269456
66.0	38.0	104.0	0.6346153846153846
827.0	72.0	899.0	0.9199110122358176
99.0	2370.0	2469.0	0.040097205346294046
15.0	1274.0	1289.0	0.011636927851047323
140.0	79.0	219.0	0.639269406392694
59.0	319.0	378.0	0.15608465608465608
93.0	4613.0	4706.0	0.019762005949851252
15.0	298.0	313.0	0.04792332268370607
55.0	219.0	274.0	0.20072992700729927
55.0	62.0	117.0	0.4700854700854701
96.0	1659.0	1755.0	0.0547008547008547
21.0	734.0	755.0	0.02781456953642384
202.0	151.0	353.0	0.5722379603399433
40.0	73.0	113.0	0.35398230088495575
19.0	527.0	546.0	0.0347985347985348
8.0	313.0	321.0	0.024922118380062305
31.0	69.0	100.0	0.31
302.0	20.0	322.0	0.937888198757764
16.0	977.0	993.0	0.016112789526686808
7.0	192.0	199.0	0.035175879396984924
45.0	65.0	110.0	0.4090909090909091
301.0	54.0	355.0	0.847887323943662
27.0	738.0	765.0	0.03529411764705882
10.0	834.0	844.0	0.011848341232227487
71.0	66.0	137.0	0.5182481751824818
29.0	73.0	102.0	0.28431372549019607
26.0	735.0	761.0	0.03416557161629435
9.0	1189.0	1198.0	0.007512520868113523
72.0	166.0	238.0	0.3025210084033613
30.0	546.0	576.0	0.052083333333333336
82.0	1190.0	1272.0	0.06446540880503145
18.0	1136.0	1154.0	0.01559792027729636
301.0	397.0	698.0	0.43123209169054444
266.0	80.0	346.0	0.7687861271676301
115.0	1535.0	1650.0	0.0696969696969697
54.0	691.0	745.0	0.07248322147651007
174.0	178.0	352.0	0.4943181818181818
56.0	86.0	142.0	0.39436619718309857
44.0	919.0	963.0	0.04569055036344756
16.0	173.0	189.0	0.08465608465608465
29.0	102.0	131.0	0.22137404580152673
28.0	207.0	235.0	0.11914893617021277
72.0	1800.0	1872.0	0.038461538461538464
23.0	1186.0	1209.0	0.01902398676592225
148.0	130.0	278.0	0.5323741007194245
29.0	93.0	122.0	0.23770491803278687
706.0	1083.0	1789.0	0.3946338736724427
379.0	566.0	945.0	0.40105820105820106
121.0	214.0	335.0	0.3611940298507463
33.0	97.0	130.0	0.25384615384615383
8.0	535.0	543.0	0.014732965009208104
3.0	505.0	508.0	0.005905511811023622
65.0	45.0	110.0	0.5909090909090909
149.0	276.0	425.0	0.35058823529411764
177.0	598.0	775.0	0.22838709677419355
148.0	959.0	1107.0	0.13369467028003612
137.0	76.0	213.0	0.6431924882629108
79.0	105.0	184.0	0.42934782608695654
15.0	492.0	507.0	0.029585798816568046
5.0	1106.0	1111.0	0.004500450045004501
41.0	85.0	126.0	0.3253968253968254
58.0	72.0	130.0	0.4461538461538462
58.0	1367.0	1425.0	0.04070175438596491
19.0	680.0	699.0	0.027181688125894134
115.0	89.0	204.0	0.5637254901960784
213.0	16.0	229.0	0.9301310043668122
112.0	2449.0	2561.0	0.04373291682936353
34.0	662.0	696.0	0.04885057471264368
248.0	353.0	601.0	0.41264559068219636
680.0	46.0	726.0	0.9366391184573003
46.0	2193.0	2239.0	0.02054488610987048
7.0	1465.0	1472.0	0.004755434782608696
177.0	64.0	241.0	0.7344398340248963
46.0	73.0	119.0	0.3865546218487395
32.0	990.0	1022.0	0.03131115459882583
19.0	1439.0	1458.0	0.013031550068587106
88.0	45.0	133.0	0.6616541353383458
21.0	146.0	167.0	0.12574850299401197
1017.0	868.0	1885.0	0.5395225464190981
41.0	597.0	638.0	0.06426332288401254
200.0	273.0	473.0	0.42283298097251587
28.0	261.0	289.0	0.09688581314878893
231.0	452.0	683.0	0.33821376281112736
14.0	613.0	627.0	0.022328548644338118
122.0	42.0	164.0	0.7439024390243902
49.0	632.0	681.0	0.07195301027900147
77.0	782.0	859.0	0.08963911525029103
21.0	424.0	445.0	0.04719101123595506
59.0	47.0	106.0	0.5566037735849056
50.0	65.0	115.0	0.43478260869565216
53.0	1355.0	1408.0	0.037642045454545456
9.0	304.0	313.0	0.02875399361022364
113.0	72.0	185.0	0.6108108108108108
42.0	91.0	133.0	0.3157894736842105
50.0	483.0	533.0	0.09380863039399624
11.0	248.0	259.0	0.04247104247104247
70.0	59.0	129.0	0.5426356589147286
405.0	44.0	449.0	0.9020044543429844
5.0	602.0	607.0	0.008237232289950576
1.0	1301.0	1302.0	0.0007680491551459293
44.0	72.0	116.0	0.3793103448275862
20.0	97.0	117.0	0.17094017094017094
35.0	856.0	891.0	0.03928170594837262
12.0	1035.0	1047.0	0.011461318051575931
78.0	46.0	124.0	0.6290322580645161
50.0	54.0	104.0	0.4807692307692308
69.0	570.0	639.0	0.107981220657277
20.0	176.0	196.0	0.10204081632653061
34.0	78.0	112.0	0.30357142857142855
542.0	59.0	601.0	0.9018302828618968
2.0	632.0	634.0	0.0031545741324921135
3.0	311.0	314.0	0.009554140127388535
85.0	29.0	114.0	0.7456140350877193
210.0	89.0	299.0	0.7023411371237458
31.0	622.0	653.0	0.04747320061255743
11.0	574.0	585.0	0.018803418803418803
150.0	172.0	322.0	0.4658385093167702
31.0	84.0	115.0	0.26956521739130435
50.0	4867.0	4917.0	0.01016880211511084
13.0	2960.0	2973.0	0.004372687521022536
13.0	102.0	115.0	0.11304347826086956
17.0	823.0	840.0	0.02023809523809524
1.0	117.0	118.0	0.00847457627118644
2.0	166.0	168.0	0.011904761904761904
1024.0	60.0	1084.0	0.9446494464944649
596.0	125.0	721.0	0.826629680998613
6.0	770.0	776.0	0.007731958762886598
6.0	343.0	349.0	0.017191977077363897
61.0	52.0	113.0	0.5398230088495575
12.0	149.0	161.0	0.07453416149068323
6.0	1033.0	1039.0	0.005774783445620789
7.0	1489.0	1496.0	0.004679144385026738
38.0	563.0	601.0	0.0632279534109817
10.0	552.0	562.0	0.017793594306049824
2.0	324.0	326.0	0.006134969325153374
2.0	240.0	242.0	0.008264462809917356
56.0	52.0	108.0	0.5185185185185185
56.0	205.0	261.0	0.21455938697318008
76.0	914.0	990.0	0.07676767676767676
30.0	335.0	365.0	0.0821917808219178
103.0	61.0	164.0	0.6280487804878049
13.0	127.0	140.0	0.09285714285714286
2113.0	532.0	2645.0	0.7988657844990548
65.0	385.0	450.0	0.14444444444444443
301.0	449.0	750.0	0.4013333333333333
18.0	478.0	496.0	0.036290322580645164
46.0	3468.0	3514.0	0.01309049516220831
17.0	1843.0	1860.0	0.00913978494623656
43.0	330.0	373.0	0.11528150134048257
49.0	337.0	386.0	0.12694300518134716
37.0	314.0	351.0	0.10541310541310542
22.0	1454.0	1476.0	0.014905149051490514
