	FSC-A	FSC-W	FSC-H	SSC-A	SSC-W	SSC-H	CD34-PE	Lin-PE-Cy5	CD123-PE-Cy7	CD90-BV421	Zombie	CD45RA-FITC	IL1RAP-APC	CD38-APC-cy7	Time	Well	Plate	Plate_Well	CD34_pos	CD38_pos	CD38_neg	IL1RAP_pos	CD45RA_pos	CD45RA_neg	CD123_pos	CD123_neg	CD90_pos	CD90_neg	lsc	hsc	mpp	lmpp	cmp	gmp	mep	unassigned	celltype
325	196117.19	123347.984	104199.0	85410.51	95886.38	58376.0	933.04004	1556.52	983.18005	1038.0	4589.0	7575.96	2105.6	7100.0	76418.8	N22	not_seq	not_seq_N22	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
326	106089.3	87374.72	79573.0	30822.36	75688.48	26688.0	778.26	109.0	495.95	95.0	1306.0	58.29	825.60004	4404.8003	76615.8	N21	not_seq	not_seq_N21	True	True	False	False	False	True	True	False	False	True	False	False	False	False	True	False	False	False	CMP
327	152399.7	101657.72	98248.0	50878.47	87695.84	38022.0	640.92004	1203.36	756.46	238.0	4188.0	7724.73	789.60004	3016.8	76861.5	N20	not_seq	not_seq_N20	True	True	False	False	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
328	136350.89	104840.77	85233.0	99086.914	84814.8	76564.0	548.27	1109.62	1068.2001	932.0	4383.0	5827.2603	1995.2001	5040.0	77084.4	N19	not_seq	not_seq_N19	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
329	146956.5	104949.95	91767.0	49245.48	89996.14	35861.0	451.26	634.38	555.9	781.0	3844.0	5330.49	1012.8	3892.0	77327.8	N18	not_seq	not_seq_N18	True	True	False	False	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
330	139299.3	105656.2	86404.0	33233.13	96953.63	22464.0	1166.3	1123.79	369.51	299.0	1836.0	194.88	1416.0	3407.2	77555.5	N17	not_seq	not_seq_N17	True	True	False	True	False	True	False	True	False	True	False	False	False	False	False	False	True	False	MEP
331	167587.2	114605.56	95833.0	44469.18	96898.93	30076.0	610.4	798.97003	923.23004	630.0	2410.0	194.88	2000.8	8966.4	77797.4	N16	not_seq	not_seq_N16	True	True	False	True	False	True	True	False	True	False	False	False	False	False	True	False	False	False	CMP
332	131659.2	98679.29	87439.0	54604.68	87562.02	40869.0	611.49	1164.12	877.45	500.0	2418.0	6363.18	1020.8	4868.0	78021.4	N15	not_seq	not_seq_N15	True	True	False	False	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
333	123608.695	95196.25	85096.0	32355.3	83445.625	25411.0	858.92004	510.12003	487.23	209.0	414.0	961.35	404.0	1889.6	78291.6	O15	not_seq	not_seq_O15	True	False	True	False	False	True	True	False	False	True	False	False	True	False	False	False	False	False	MPP
334	185140.8	110228.36	110075.0	71833.29	88892.66	52959.0	804.42004	671.44	1533.63	327.0	3220.0	559.41	2120.0	12466.4	78507.3	O14	not_seq	not_seq_O14	True	True	False	True	False	True	True	False	False	True	False	False	False	False	True	False	False	False	CMP
335	143026.2	100747.7	93038.0	79806.84	101174.61	51695.0	1398.4701	862.19	570.07	1088.0	743.0	488.94	1008.8	6631.2	78719.4	O13	not_seq	not_seq_O13	True	True	False	False	False	True	True	False	True	False	False	False	False	False	True	False	False	False	CMP
336	147291.3	99875.664	96649.0	48967.082	82301.68	38992.0	548.27	635.47003	552.63	465.0	2856.0	6949.56	1149.6	2926.4001	78962.4	O12	not_seq	not_seq_O12	True	False	True	False	True	False	True	False	False	True	False	False	False	True	False	False	False	False	LMPP
337	199527.3	119067.414	109822.0	74933.1	96407.71	50938.0	506.85	700.87	814.23004	611.0	4391.0	7306.2603	1604.8	5470.4	79175.3	O11	not_seq	not_seq_O11	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
338	141477.3	98372.0	94253.0	58746.75	82249.73	46809.0	914.51	488.32	691.06	344.0	3204.0	6829.5	1444.0	6934.4	79368.9	O10	not_seq	not_seq_O10	True	True	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
339	158195.7	103951.65	99734.0	48331.98	90579.79	34969.0	518.84	644.19	673.62	522.0	3660.0	7168.8	931.2	2804.8	79655.3	O9	not_seq	not_seq_O9	True	False	True	False	True	False	True	False	True	False	False	False	False	False	False	False	False	True	unassigned
340	153490.5	102532.484	98107.0	67629.45	88565.336	50044.0	865.46	675.80005	563.53	182.0	2280.0	2775.3	1426.4	4604.8003	79882.3	O8	not_seq	not_seq_O8	True	True	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
341	166416.3	108403.5	100608.0	81206.67	84854.05	62719.0	530.83	1330.89	1389.75	841.0	3585.0	7427.19	1521.6	6136.0	80148.1	O7	not_seq	not_seq_O7	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
342	148412.7	119315.67	81518.0	74878.29	97124.664	50525.0	414.2	913.42004	1134.6901	335.0	5808.0	12820.32	830.4	4264.8003	80339.2	O6	not_seq	not_seq_O6	True	True	False	False	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
343	123900.3	94162.67	86233.0	38080.77	87628.555	28480.0	433.82	563.53	521.02	526.0	3409.0	6989.58	813.60004	3516.0	80560.8	O5	not_seq	not_seq_O5	True	True	False	False	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
344	176348.7	110704.23	104397.0	51746.73	89531.484	37878.0	497.04	1555.43	1382.12	711.0	7001.0	4811.1	1283.2001	3708.8	80791.4	O4	not_seq	not_seq_O4	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
345	177786.0	106545.445	109356.0	72847.71	84867.71	56254.0	988.63	1504.2001	712.86005	1234.0	13052.0	7528.98	1879.2001	4532.0	81015.9	O3	not_seq	not_seq_O3	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
346	125563.5	90964.6	90463.0	43320.78	77173.82	36788.0	600.59	343.35	763.0	294.0	2302.0	1394.61	404.0	1846.4	81247.1	O2	not_seq	not_seq_O2	True	False	True	False	False	True	True	False	False	True	False	False	True	False	False	False	False	False	MPP
347	148784.39	102360.234	95259.0	55427.7	84798.42	42837.0	430.55002	817.5	806.60004	420.0	3915.0	6399.72	1308.8	5794.4	81428.9	O1	not_seq	not_seq_O1	True	True	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
348	171288.89	110822.95	101293.0	74444.164	95471.28	51102.0	1070.38	1791.9601	1192.4601	872.0	5397.0	10562.67	3262.4001	6931.2	81645.3	P1	not_seq	not_seq_P1	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
349	120170.695	94113.445	83681.0	39760.74	80017.18	32565.0	661.63	1136.87	1366.86	549.0	2081.0	6900.84	1361.6	3757.6	81864.2	P2	not_seq	not_seq_P2	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
350	135036.89	97691.53	90589.0	54043.53	82079.14	43151.0	561.35004	1202.27	630.02	541.0	5005.0	8556.45	1345.6	3973.6	82062.3	P3	not_seq	not_seq_P3	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
351	153245.7	111762.73	89861.0	55169.31	84519.516	42778.0	885.08	855.65	735.75	231.0	2389.0	4637.97	847.2	4152.0	82296.6	P4	not_seq	not_seq_P4	True	True	False	False	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
352	149709.6	107749.74	91057.0	72474.48	88071.34	53930.0	572.25	881.81	865.46	361.0	2319.0	5574.96	1534.4	6285.6	82486.4	P5	not_seq	not_seq_P5	True	True	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
353	139244.39	95618.27	95437.0	43289.46	78563.82	36111.0	725.94	419.65002	428.37003	724.0	3483.0	970.05	346.4	1639.2001	82735.2	P6	not_seq	not_seq_P6	True	False	True	False	False	True	True	False	True	False	False	True	False	False	False	False	False	False	HSC
354	107799.3	92275.9	76561.0	32959.082	81365.37	26547.0	707.41003	1195.73	640.92004	521.0	2394.0	5151.27	915.2	2826.4001	82980.2	P7	not_seq	not_seq_P7	True	False	True	False	True	False	True	False	True	False	False	False	False	False	False	False	False	True	unassigned
355	135859.5	94538.05	94181.0	47916.992	83025.88	37823.0	550.45	875.27	585.33	588.0	2696.0	5188.68	1164.0	3736.0	83214.3	P8	not_seq	not_seq_P8	True	True	False	False	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
356	108237.59	97546.15	72719.0	53429.31	85904.25	40761.0	479.6	881.81	507.94	332.0	2210.0	2583.03	727.2	2677.6	83421.7	P9	not_seq	not_seq_P9	True	False	True	False	True	False	True	False	False	True	False	False	False	True	False	False	False	False	LMPP
357	152351.1	102886.13	97044.0	52605.42	86167.19	40010.0	721.58	826.22003	776.08	175.0	2829.0	6501.5103	1260.0	4773.6	83647.0	P10	not_seq	not_seq_P10	True	True	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
358	172161.0	111464.23	101223.0	49544.76	93335.79	34788.0	622.39	821.86005	548.27	709.0	2928.0	8527.74	1244.8	4804.0	83876.0	P11	not_seq	not_seq_P11	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
359	182016.0	111855.45	106643.0	80056.53	90473.95	57990.0	371.69	824.04004	561.35004	845.0	4228.0	6539.79	1528.8	5921.6	84076.9	P12	not_seq	not_seq_P12	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
360	171551.7	113395.38	99147.0	49930.17	91705.17	35682.0	545.0	870.91003	744.47003	582.0	4297.0	6686.82	1941.6	4465.6	84260.2	P13	not_seq	not_seq_P13	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
361	123566.4	92778.14	87284.0	49322.04	78537.53	41157.0	772.81	652.91003	428.37003	429.0	1549.0	340.17	762.4	2827.2	84479.1	P14	not_seq	not_seq_P14	True	False	True	False	False	True	True	False	False	True	False	False	True	False	False	False	False	False	MPP
362	195982.19	118471.86	108413.0	66430.59	92458.55	47087.0	417.47	427.28	989.72003	697.0	4251.0	11940.75	1090.4	4591.2	84738.4	P15	not_seq	not_seq_P15	True	True	False	False	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
363	131801.39	92798.07	93081.0	41117.94	79100.17	34067.0	669.26	144.97	316.1	75.0	1646.0	314.07	340.0	1140.0	84947.5	P16	not_seq	not_seq_P16	True	False	True	False	False	True	False	True	False	True	False	False	True	False	False	False	False	False	MPP
364	158931.89	114885.625	90662.0	49058.43	91838.81	35008.0	1426.81	616.94	903.61005	346.0	2139.0	400.2	1063.2001	8864.0	85180.0	O16	not_seq	not_seq_O16	True	True	False	False	False	True	True	False	False	True	False	False	False	False	True	False	False	False	CMP
365	106367.4	89355.53	78013.0	32277.871	77096.09	27438.0	856.74005	262.69	27.25	382.0	1145.0	156.6	70.4	221.6	85447.5	O17	not_seq	not_seq_O17	True	False	True	False	False	True	False	True	False	True	False	False	True	False	False	False	False	False	MPP
366	132733.8	98534.73	88282.0	56149.8	83039.98	44314.0	578.79004	505.76	820.77	582.0	3528.0	5340.06	976.8	3216.0	85703.1	O18	not_seq	not_seq_O18	True	True	False	False	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
367	147094.2	100416.32	96000.0	45202.59	86713.61	34163.0	819.68005	898.16003	497.04	726.0	2284.0	463.71	1088.0	6482.4	86017.6	O19	not_seq	not_seq_O19	True	True	False	False	False	True	True	False	True	False	False	False	False	False	True	False	False	False	CMP
368	138742.2	100189.625	90754.0	58151.67	88281.586	43169.0	534.10004	607.13	758.64	728.0	2339.0	4894.62	1252.8	5503.2	86237.4	O20	not_seq	not_seq_O20	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
369	95811.3	97820.36	64190.0	69170.22	80804.625	56100.0	1582.68	445.81003	536.28	220.0	1410.0	278.4	279.2	6425.6	86468.9	O21	not_seq	not_seq_O21	True	True	False	False	False	True	True	False	False	True	False	False	False	False	True	False	False	False	CMP
370	146495.7	102505.23	93661.0	50770.59	86741.086	38359.0	568.98004	294.30002	167.86	221.0	2159.0	206.19	544.8	1827.2001	86681.2	O22	not_seq	not_seq_O22	True	False	True	False	False	True	False	True	False	True	False	False	True	False	False	False	False	False	MPP
371	117535.5	91776.555	83930.0	46241.37	77505.74	39100.0	700.87	1066.02	679.07	882.0	1705.0	293.19	918.4	6795.2	86969.6	O23	not_seq	not_seq_O23	True	True	False	False	False	True	True	False	True	False	False	False	False	False	True	False	False	False	CMP
372	143875.8	112782.22	83604.0	50313.84	101140.055	32602.0	450.17	1209.9	1772.3401	677.0	3145.0	6018.66	2172.0	5346.4	87216.8	O24	not_seq	not_seq_O24	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
373	198621.89	129233.195	100724.0	76609.59	100592.79	49911.0	1498.75	1197.91	669.26	1278.0	3175.0	635.1	1606.4	7885.6	87432.3	P24	not_seq	not_seq_P24	True	True	False	True	False	True	True	False	True	False	False	False	False	False	True	False	False	False	CMP
374	104714.09	91945.6	74637.0	45164.31	78649.31	37634.0	819.68005	571.16003	457.80002	143.0	2025.0	143.55	921.60004	6207.2	87636.2	P23	not_seq	not_seq_P23	True	True	False	False	False	True	True	False	False	True	False	False	False	False	True	False	False	False	CMP
375	155315.7	101997.81	99794.0	51550.98	82332.82	41034.0	824.04004	880.72003	996.26	499.0	3404.0	5150.4	1301.6	4020.8	87860.5	P22	not_seq	not_seq_P22	True	True	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
376	141431.39	102129.32	90756.0	48188.43	85468.93	36950.0	622.39	1117.25	1712.39	406.0	3954.0	6592.86	1003.2	5112.0	88060.7	P21	not_seq	not_seq_P21	True	True	False	False	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
377	186578.1	130296.9	93844.0	68435.94	95993.7	46722.0	853.47003	579.88	765.18005	525.0	3013.0	374.1	1574.4	11522.4	88316.4	P20	not_seq	not_seq_P20	True	True	False	True	False	True	True	False	True	False	False	False	False	False	True	False	False	False	CMP
378	161623.8	104754.805	101114.0	52515.81	87688.25	39249.0	711.77	1434.4401	894.89	614.0	7000.0	7635.99	759.2	4108.0	88535.3	P19	not_seq	not_seq_P19	True	True	False	False	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
379	132418.8	97458.58	89045.0	42925.8	82160.79	34240.0	361.88	470.88	486.14	295.0	2865.0	1028.34	-112.0	1327.2001	88786.0	P18	not_seq	not_seq_P18	True	False	True	False	False	True	True	False	False	True	False	False	True	False	False	False	False	False	MPP
380	165244.5	117502.11	92164.0	69962.79	98007.42	46783.0	699.78	1448.61	1837.7401	772.0	4343.0	7311.48	1648.8	5396.8003	89019.5	P17	not_seq	not_seq_P17	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
381	129525.3	96197.57	88241.0	65929.47	84695.75	51015.0	467.61002	487.23	833.85004	493.0	3977.0	5653.2603	849.60004	3505.6	571.2	A3	AS-197	AS-197_A3	True	True	False	False	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
382	176567.39	119343.24	96960.0	101609.04	97842.32	68059.0	1043.13	941.76	728.12	1107.0	3115.0	2223.72	680.0	2756.8	772.4	A4	AS-197	AS-197_A4	True	False	True	False	True	False	True	False	True	False	False	False	False	False	False	False	False	True	unassigned
383	148626.0	101895.08	95592.0	65789.4	87107.79	49497.0	674.71	909.06	469.79	241.0	2435.0	4571.85	865.60004	3171.2	1041.9	A5	AS-197	AS-197_A5	True	True	False	False	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
384	140022.0	95668.08	95920.0	44444.82	83090.445	35055.0	901.43005	317.19	937.4	262.0	1812.0	124.41	915.2	6574.4	1294.5	A6	AS-197	AS-197_A6	True	True	False	False	False	True	True	False	False	True	False	False	False	False	True	False	False	False	CMP
385	132421.5	100723.945	86160.0	49871.01	85830.69	38079.0	361.88	625.66003	227.81001	684.0	2778.0	3504.36	911.2	954.4	1562.4	A7	AS-197	AS-197_A7	True	False	True	False	True	False	False	True	True	False	False	False	False	False	False	False	False	True	unassigned
386	119792.695	89636.625	87584.0	37128.12	76396.51	31850.0	1215.3501	299.75	1081.28	184.0	1178.0	69.6	772.0	2782.4001	1841.8	A8	AS-197	AS-197_A8	True	False	True	False	False	True	True	False	False	True	False	False	True	False	False	False	False	False	MPP
387	131555.7	92948.62	92757.0	44171.64	81786.484	35395.0	511.21002	873.09	675.80005	652.0	2239.0	4498.77	874.4	4602.4	2183.0	A9	AS-197	AS-197_A9	True	True	False	False	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
388	144208.8	99056.35	95409.0	56983.26	84846.98	44014.0	707.41003	734.66003	773.9	701.0	4900.0	7059.18	1619.2001	5096.8003	2491.1	A10	AS-197	AS-197_A10	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
389	143317.8	97174.26	96656.0	59231.34	79491.02	48833.0	912.33	410.93002	175.49	793.0	3329.0	2841.42	375.2	1282.4	2708.2	A11	AS-197	AS-197_A11	True	False	True	False	True	False	False	True	True	False	False	False	False	False	False	False	False	True	unassigned
390	149647.5	102805.11	95397.0	82394.22	88337.19	61127.0	1019.15	1434.4401	710.68	824.0	2679.0	3869.76	2255.2	4395.2	2966.4	A12	AS-197	AS-197_A12	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
391	180720.89	114105.79	103796.0	53900.85	93260.98	37877.0	521.02	354.25	459.98	764.0	2395.0	415.86002	938.4	5721.6	3223.7	A13	AS-197	AS-197_A13	True	True	False	False	False	True	True	False	True	False	False	False	False	False	True	False	False	False	CMP
392	170336.7	113534.7	98324.0	74251.89	88905.836	54734.0	539.55	1083.4601	1205.54	755.0	5099.0	8124.93	2704.8	6892.8003	3433.2	A14	AS-197	AS-197_A14	True	True	False	True	True	False	True	False	True	False	False	False	False	False	False	True	False	False	GMP
393	111889.8	87924.43	83399.0	39961.71	74858.67	34985.0	602.77	220.18001	1733.1001	344.0	1404.0	180.09	640.8	7892.0	3639.6	A15	AS-197	AS-197_A15	True	True	False	False	False	True	True	False	False	True	False	False	False	False	True	False	False	False	CMP
394	163152.0	112399.4	95128.0	40049.582	99333.516	26423.0	1797.41	1203.36	1178.29	561.0	2050.0	312.33	1571.2001	8543.2	3865.6	A16	AS-197	AS-197_A16	True	True	False	True	False	True	True	False	True	False	False	False	False	False	True	False	False	False	CMP
395	131404.5	93208.58	92392.0	46458.87	83019.18	36675.0	766.27	574.43	1381.03	370.0	2457.0	39.15	939.2	6257.6	4124.0	A17	AS-197	AS-197_A17	True	True	False	False	False	True	True	False	False	True	False	False	False	False	True	False	False	False	CMP
396	157005.89	104581.234	98388.0	73820.37	84445.66	57290.0	572.25	380.41	624.57	151.0	2542.0	4939.86	1576.0	4364.8003	4366.4	A18	AS-197	AS-197_A18	True	True	False	True	True	False	True	False	False	True	False	False	False	False	False	True	False	False	GMP
